"","Indicator","dataset","iso3","subset","year","group","question","answer","value","Indicator_Id"
"9809","Country Ratings Statuses-FH-Total","FH","LUX","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9810","Country Ratings Statuses-FH-Total","FH","MKD","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9811","Country Ratings Statuses-FH-Total","FH","MDG","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9812","Country Ratings Statuses-FH-Total","FH","MWI","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9813","Country Ratings Statuses-FH-Total","FH","MYS","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9814","Country Ratings Statuses-FH-Total","FH","MDV","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9815","Country Ratings Statuses-FH-Total","FH","MLI","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9816","Country Ratings Statuses-FH-Total","FH","MLT","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9817","Country Ratings Statuses-FH-Total","FH","MHL","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9818","Country Ratings Statuses-FH-Total","FH","MRT","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9819","Country Ratings Statuses-FH-Total","FH","MUS","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9820","Country Ratings Statuses-FH-Total","FH","MEX","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9821","Country Ratings Statuses-FH-Total","FH","FSM","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9822","Country Ratings Statuses-FH-Total","FH","MDA","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9823","Country Ratings Statuses-FH-Total","FH","MCO","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9824","Country Ratings Statuses-FH-Total","FH","MNG","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9825","Country Ratings Statuses-FH-Total","FH","MAR","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9826","Country Ratings Statuses-FH-Total","FH","MOZ","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9827","Country Ratings Statuses-FH-Total","FH","MMR","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9828","Country Ratings Statuses-FH-Total","FH","NAM","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9829","Country Ratings Statuses-FH-Total","FH","NRU","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9830","Country Ratings Statuses-FH-Total","FH","NPL","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9831","Country Ratings Statuses-FH-Total","FH","NLD","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9832","Country Ratings Statuses-FH-Total","FH","NZL","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9833","Country Ratings Statuses-FH-Total","FH","NIC","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9834","Country Ratings Statuses-FH-Total","FH","NER","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9835","Country Ratings Statuses-FH-Total","FH","NGA","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9836","Country Ratings Statuses-FH-Total","FH","PRK","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9837","Country Ratings Statuses-FH-Total","FH","NOR","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9838","Country Ratings Statuses-FH-Total","FH","OMN","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9839","Country Ratings Statuses-FH-Total","FH","PAK","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9840","Country Ratings Statuses-FH-Total","FH","PLW","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9841","Country Ratings Statuses-FH-Total","FH","PAN","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9842","Country Ratings Statuses-FH-Total","FH","PNG","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9843","Country Ratings Statuses-FH-Total","FH","PRY","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9844","Country Ratings Statuses-FH-Total","FH","PER","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9845","Country Ratings Statuses-FH-Total","FH","PHL","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9846","Country Ratings Statuses-FH-Total","FH","POL","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9847","Country Ratings Statuses-FH-Total","FH","PRT","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9848","Country Ratings Statuses-FH-Total","FH","QAT","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9849","Country Ratings Statuses-FH-Total","FH","ROM","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9850","Country Ratings Statuses-FH-Total","FH","RUS","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9851","Country Ratings Statuses-FH-Total","FH","RWA","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9852","Country Ratings Statuses-FH-Total","FH","WSM","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9853","Country Ratings Statuses-FH-Total","FH","SMR","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9854","Country Ratings Statuses-FH-Total","FH","STP","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9855","Country Ratings Statuses-FH-Total","FH","SAU","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9856","Country Ratings Statuses-FH-Total","FH","SEN","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9857","Country Ratings Statuses-FH-Total","FH","SYC","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9858","Country Ratings Statuses-FH-Total","FH","SLE","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9859","Country Ratings Statuses-FH-Total","FH","SGP","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9860","Country Ratings Statuses-FH-Total","FH","SVK","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9861","Country Ratings Statuses-FH-Total","FH","SVN","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9862","Country Ratings Statuses-FH-Total","FH","SLB","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9863","Country Ratings Statuses-FH-Total","FH","SOM","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9864","Country Ratings Statuses-FH-Total","FH","ZAF","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9865","Country Ratings Statuses-FH-Total","FH","KOR","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9866","Country Ratings Statuses-FH-Total","FH","ESP","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9867","Country Ratings Statuses-FH-Total","FH","LKA","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9868","Country Ratings Statuses-FH-Total","FH","KNA","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9869","Country Ratings Statuses-FH-Total","FH","LCA","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9870","Country Ratings Statuses-FH-Total","FH","VCT","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9871","Country Ratings Statuses-FH-Total","FH","SDN","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9872","Country Ratings Statuses-FH-Total","FH","SUR","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9873","Country Ratings Statuses-FH-Total","FH","SWZ","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9874","Country Ratings Statuses-FH-Total","FH","SWE","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9875","Country Ratings Statuses-FH-Total","FH","CHE","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9876","Country Ratings Statuses-FH-Total","FH","SYR","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9877","Country Ratings Statuses-FH-Total","FH","TWN","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9878","Country Ratings Statuses-FH-Total","FH","TJK","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9879","Country Ratings Statuses-FH-Total","FH","TZA","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9880","Country Ratings Statuses-FH-Total","FH","THA","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9881","Country Ratings Statuses-FH-Total","FH","TMP","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9882","Country Ratings Statuses-FH-Total","FH","TGO","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9883","Country Ratings Statuses-FH-Total","FH","TON","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9884","Country Ratings Statuses-FH-Total","FH","TTO","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9885","Country Ratings Statuses-FH-Total","FH","TUN","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9886","Country Ratings Statuses-FH-Total","FH","TUR","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9887","Country Ratings Statuses-FH-Total","FH","TKM","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9888","Country Ratings Statuses-FH-Total","FH","TUV","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9889","Country Ratings Statuses-FH-Total","FH","UGA","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9890","Country Ratings Statuses-FH-Total","FH","UKR","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9891","Country Ratings Statuses-FH-Total","FH","ARE","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9892","Country Ratings Statuses-FH-Total","FH","GBR","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9893","Country Ratings Statuses-FH-Total","FH","USA","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9894","Country Ratings Statuses-FH-Total","FH","URY","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9895","Country Ratings Statuses-FH-Total","FH","UZB","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9896","Country Ratings Statuses-FH-Total","FH","VUT","All",2000,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"9897","Country Ratings Statuses-FH-Total","FH","VEN","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9898","Country Ratings Statuses-FH-Total","FH","VNM","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9899","Country Ratings Statuses-FH-Total","FH","YEM","All",2000,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"9900","Country Ratings Statuses-FH-Total","FH","SRB","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9901","Country Ratings Statuses-FH-Total","FH","ZMB","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9902","Country Ratings Statuses-FH-Total","FH","ZWE","All",2000,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"9903","Country Ratings Statuses-FH-Total","FH","AFG","All",2000,"CL ","Country Ratings Statuses","Total",7,"2-FH-Total"
"9904","Country Ratings Statuses-FH-Total","FH","ALB","All",2000,"CL ","Country Ratings Statuses","Total",5,"2-FH-Total"
"9905","Country Ratings Statuses-FH-Total","FH","DZA","All",2000,"CL ","Country Ratings Statuses","Total",5,"2-FH-Total"
"9906","Country Ratings Statuses-FH-Total","FH","ADO","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9907","Country Ratings Statuses-FH-Total","FH","AGO","All",2000,"CL ","Country Ratings Statuses","Total",6,"2-FH-Total"
"9908","Country Ratings Statuses-FH-Total","FH","ATG","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9909","Country Ratings Statuses-FH-Total","FH","ARG","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9910","Country Ratings Statuses-FH-Total","FH","ARM","All",2000,"CL ","Country Ratings Statuses","Total",4,"2-FH-Total"
"9911","Country Ratings Statuses-FH-Total","FH","AUS","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9912","Country Ratings Statuses-FH-Total","FH","AUT","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9913","Country Ratings Statuses-FH-Total","FH","AZE","All",2000,"CL ","Country Ratings Statuses","Total",5,"2-FH-Total"
"9914","Country Ratings Statuses-FH-Total","FH","BHS","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9915","Country Ratings Statuses-FH-Total","FH","BHR","All",2000,"CL ","Country Ratings Statuses","Total",6,"2-FH-Total"
"9916","Country Ratings Statuses-FH-Total","FH","BGD","All",2000,"CL ","Country Ratings Statuses","Total",4,"2-FH-Total"
"9917","Country Ratings Statuses-FH-Total","FH","BRB","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9918","Country Ratings Statuses-FH-Total","FH","BLR","All",2000,"CL ","Country Ratings Statuses","Total",6,"2-FH-Total"
"9919","Country Ratings Statuses-FH-Total","FH","BEL","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9920","Country Ratings Statuses-FH-Total","FH","BLZ","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9921","Country Ratings Statuses-FH-Total","FH","BEN","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9922","Country Ratings Statuses-FH-Total","FH","BTN","All",2000,"CL ","Country Ratings Statuses","Total",6,"2-FH-Total"
"9923","Country Ratings Statuses-FH-Total","FH","BOL","All",2000,"CL ","Country Ratings Statuses","Total",3,"2-FH-Total"
"9924","Country Ratings Statuses-FH-Total","FH","BIH","All",2000,"CL ","Country Ratings Statuses","Total",4,"2-FH-Total"
"9925","Country Ratings Statuses-FH-Total","FH","BWA","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9926","Country Ratings Statuses-FH-Total","FH","BRA","All",2000,"CL ","Country Ratings Statuses","Total",3,"2-FH-Total"
"9927","Country Ratings Statuses-FH-Total","FH","BRN","All",2000,"CL ","Country Ratings Statuses","Total",5,"2-FH-Total"
"9928","Country Ratings Statuses-FH-Total","FH","BGR","All",2000,"CL ","Country Ratings Statuses","Total",3,"2-FH-Total"
"9929","Country Ratings Statuses-FH-Total","FH","BFA","All",2000,"CL ","Country Ratings Statuses","Total",4,"2-FH-Total"
"9930","Country Ratings Statuses-FH-Total","FH","BDI","All",2000,"CL ","Country Ratings Statuses","Total",6,"2-FH-Total"
"9931","Country Ratings Statuses-FH-Total","FH","KHM","All",2000,"CL ","Country Ratings Statuses","Total",6,"2-FH-Total"
"9932","Country Ratings Statuses-FH-Total","FH","CMR","All",2000,"CL ","Country Ratings Statuses","Total",6,"2-FH-Total"
"9933","Country Ratings Statuses-FH-Total","FH","CAN","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9934","Country Ratings Statuses-FH-Total","FH","CPV","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9935","Country Ratings Statuses-FH-Total","FH","CAF","All",2000,"CL ","Country Ratings Statuses","Total",4,"2-FH-Total"
"9936","Country Ratings Statuses-FH-Total","FH","TCD","All",2000,"CL ","Country Ratings Statuses","Total",5,"2-FH-Total"
"9937","Country Ratings Statuses-FH-Total","FH","CHL","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9938","Country Ratings Statuses-FH-Total","FH","CHN","All",2000,"CL ","Country Ratings Statuses","Total",6,"2-FH-Total"
"9939","Country Ratings Statuses-FH-Total","FH","COL","All",2000,"CL ","Country Ratings Statuses","Total",4,"2-FH-Total"
"9940","Country Ratings Statuses-FH-Total","FH","COM","All",2000,"CL ","Country Ratings Statuses","Total",4,"2-FH-Total"
"9941","Country Ratings Statuses-FH-Total","FH","CRI","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9942","Country Ratings Statuses-FH-Total","FH","CIV","All",2000,"CL ","Country Ratings Statuses","Total",5,"2-FH-Total"
"9943","Country Ratings Statuses-FH-Total","FH","HRV","All",2000,"CL ","Country Ratings Statuses","Total",3,"2-FH-Total"
"9944","Country Ratings Statuses-FH-Total","FH","CUB","All",2000,"CL ","Country Ratings Statuses","Total",7,"2-FH-Total"
"9945","Country Ratings Statuses-FH-Total","FH","CYP","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9946","Country Ratings Statuses-FH-Total","FH","CZE","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9947","Country Ratings Statuses-FH-Total","FH","DNK","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9948","Country Ratings Statuses-FH-Total","FH","DJI","All",2000,"CL ","Country Ratings Statuses","Total",5,"2-FH-Total"
"9949","Country Ratings Statuses-FH-Total","FH","DMA","All",2000,"CL ","Country Ratings Statuses","Total",1,"2-FH-Total"
"9950","Country Ratings Statuses-FH-Total","FH","DOM","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
"9951","Country Ratings Statuses-FH-Total","FH","ECU","All",2000,"CL ","Country Ratings Statuses","Total",3,"2-FH-Total"
"9952","Country Ratings Statuses-FH-Total","FH","EGY","All",2000,"CL ","Country Ratings Statuses","Total",5,"2-FH-Total"
"9953","Country Ratings Statuses-FH-Total","FH","SLV","All",2000,"CL ","Country Ratings Statuses","Total",3,"2-FH-Total"
"9954","Country Ratings Statuses-FH-Total","FH","GNQ","All",2000,"CL ","Country Ratings Statuses","Total",7,"2-FH-Total"
"9955","Country Ratings Statuses-FH-Total","FH","ERI","All",2000,"CL ","Country Ratings Statuses","Total",5,"2-FH-Total"
"9956","Country Ratings Statuses-FH-Total","FH","EST","All",2000,"CL ","Country Ratings Statuses","Total",2,"2-FH-Total"
